,price,volume
2021-02-14 10:00:00+00:00,1.00010698,108996.06043643216
2021-02-14 10:30:00+00:00,1.00004425,125979.36082481932
2021-02-14 11:00:00+00:00,0.99997278,210998.77769136685
2021-02-14 11:30:00+00:00,1.00017547,91686.43387246749
2021-02-14 12:00:00+00:00,1.00002689,409843.54444608657
2021-02-14 12:30:00+00:00,0.99994201,342500.3806609941
2021-02-14 13:00:00+00:00,1.00015902,103028.30079253973
2021-02-14 13:30:00+00:00,1.00015888,227085.87316742784
2021-02-14 14:00:00+00:00,1.00008499,215852.57825608624
2021-02-14 14:30:00+00:00,0.99993629,593600.0869808464
2021-02-14 15:00:00+00:00,0.99950632,697273.2529935393
2021-02-14 15:30:00+00:00,1.00001276,365943.0813685552
2021-02-14 16:00:00+00:00,1.00058674,419349.93325455725
2021-02-14 16:30:00+00:00,0.99999307,245762.49439641772
2021-02-14 17:00:00+00:00,1.0001175,595510.4982997779
2021-02-14 17:30:00+00:00,0.99974864,447546.9914139482
2021-02-14 18:00:00+00:00,0.99962114,218943.94311670167
2021-02-14 18:30:00+00:00,0.99977534,175045.12253713983
2021-02-14 19:00:00+00:00,1.000057,182350.14099858547
2021-02-14 19:30:00+00:00,0.99975594,445213.72394343046
2021-02-14 20:00:00+00:00,0.9998,184620.4751267204
2021-02-14 20:30:00+00:00,1.00000216,314858.9336848238
2021-02-14 21:00:00+00:00,1.00005451,97087.47870566424
2021-02-14 21:30:00+00:00,0.99991602,1130110.6406531043
2021-02-14 22:00:00+00:00,1.00000928,209971.3486352283
2021-02-14 22:30:00+00:00,0.99999465,170607.8232506594
2021-02-14 23:00:00+00:00,1.00020912,76000.79230330078
2021-02-14 23:30:00+00:00,1.00009809,350640.8379939071
2021-02-15 00:00:00+00:00,0.99999965,490366.3967949154
2021-02-15 00:30:00+00:00,0.9995893,291894.2332819671
2021-02-15 01:00:00+00:00,0.99909571,878160.2870766291
2021-02-15 01:30:00+00:00,0.9996799,709394.493433727
2021-02-15 02:00:00+00:00,0.99974766,1068708.1762779227
2021-02-15 02:30:00+00:00,1.0000658,794929.0893567721
2021-02-15 03:00:00+00:00,1.00000896,254170.43476146075
2021-02-15 03:30:00+00:00,1.00003687,209609.9186164417
2021-02-15 04:00:00+00:00,1.00008795,275796.19281834766
2021-02-15 04:30:00+00:00,1.00004197,266969.5547625769
2021-02-15 05:00:00+00:00,0.99991913,390375.8362001071
2021-02-15 05:30:00+00:00,0.99993105,158075.4422685542
2021-02-15 06:00:00+00:00,1.0000168,507278.822680462
2021-02-15 06:30:00+00:00,1.00023454,191000.5706153644
2021-02-15 07:00:00+00:00,0.99965499,495548.6419906578
2021-02-15 07:30:00+00:00,1.00050404,94378.08217067465
2021-02-15 08:00:00+00:00,0.99954594,449995.7676434919
2021-02-15 08:30:00+00:00,0.99925737,558567.9465569942
